SND_studie	SND_dataset	SND_version	Utterance ID No	Utterance	Stance category	second stance category	third	fourth	fifth	Utterance word length			
1037	1	1.0	653	Without going into the perverse details of Biden's losses, cumulatively the full panoply of those losses from the death of his first wife, children and cancer---Biden would in any Biblical Sense qualify for Job, God's trusted servant of endurance.	hypotheticality					39			
1037	1	1.0	654	Likewise, the Conservatives face a similar fate if it’s torn apart by the debate on EU membership.	hypotheticality					17			
1037	1	1.0	655	And if Labour fails, the country will be the weaker for the lack of a strong, challenging opposition to keep the government honest – or at least as honest as our political systems allows.	hypotheticality					34			
1037	1	1.0	656	I am one of those who thinks that a gentle appreciation of the £ was no bad thing but a surge from here would be a problem.	hypotheticality	contrariety				27			
1037	1	1.0	657	So all in all, Cameron's weakness is actually a benefit to the 'out' campaign; imagine where we'd be with a Thatcher in Number 10 demonstrating how we could have tough borders, rational legal judgements AND remain in the EU ...	hypotheticality	necessity				40			
1037	1	1.0	658	If this sounds familiar, it should.	necessity					6			
1037	1	1.0	659	Go figure why the rest of Europe is a little annoyed at having to come up with money to maintain such a system.	necessity					23			
1037	1	1.0	660	Look at the following graph showing the absolute, utter collapse of Greek deposits in the last few months.	necessity	source of knowledge				18			
1037	1	1.0	661	Keep this in mind when you see headlines about this being Greece’s endgame.	necessity					13			
1037	1	1.0	662	I urge people to speak their minds, and I listen carefully to what is being said even if I don’t agree.	necessity	contrariety				21			
1037	1	1.0	663	Don't piss them away thinking 'this is the new normal'.	necessity	tact/rudeness				10			
1037	1	1.0	664	Don't get all defensive over your own choices Anon.	necessity					9			
1037	1	1.0	665	Mebbes some folk should have a look at it before unilaterally making up SNP policy on the hoof for her.	necessity	uncertainty				20			
1037	1	1.0	666	They must produce a manifesto for 2016 that at least commits to delivering Indy via Indyref2 in the next parliament.	necessity					20			
1037	1	1.0	667	Count me out.	necessity					3			
1037	1	1.0	668	Remember that all I'm suggesting is not declaring the intention to definitely hold a referendum in the 2016 manifesto.	necessity					19			
1037	1	1.0	669	I don't disagree that the Yes campaign made mistakes, but they must be contextualised within the truly immense opposition they had.	necessity	agreement/disagreement	contrariety			21			
1037	1	1.0	670	We have to be open to all possibilities and ready to act when the political weather is in our favour, as someone said.	necessity	source of knowledge				23			
1037	1	1.0	671	Perhaps he might take a look at 1992 when we left the forerunner of the Euro called the ERM in a rather undignified fashion.	necessity	uncertainty				24			
1037	1	1.0	672	With Brexit looking better by the day, expect the same doom spreaders to reappear in droves, fuelled by mountains of EUSSR cash, as Brexit gets nearer to a GB vote.	necessity	prediction				30			
1037	1	1.0	673	Of all the soundbites we are bound to be deluged with over the next eighteen months or so, 'business as usual' will prevail.	necessity	certainty	prediction			23			
1037	1	1.0	674	If you forget everything that's happened to this point and re-imagine the crisis as an economic standoff between Greece and Germany, you have to say Germany will win.	necessity	hypotheticality				28			
1037	1	1.0	675	At the least, countries that default have to pay very high interest rates to borrow again - and since they default in the first place because they're broke, they can't afford high interest rates, either.	necessity					35			
1037	1	1.0	676	However, stock market corrections are just that stock market corrections and should be viewed as BUY OPPORTUNITIES and not the start of bear markets as I have often reminded the readers of my articles over the past 6 years -	necessity	contrariety				40			
1037	1	1.0	677	Of course, the Tories are a disaster for vulnerable people across the UK - and are not muc good to anyone else apart from the super-rich - and we need to get rid of them.	necessity	contrariety	source of knowledge			35			
1037	1	1.0	678	To justify its democratic deficit, the EU needs to demonstrate its benefit to its citizens; but the more democratic it becomes and the more prominent national interests become, the harder that will be.	necessity	contrariety	prediction			33			
1037	1	1.0	679	Anyone reading this blog should understand and accept they are acting / trading at their own risk.	necessity					17			
1037	1	1.0	680	The heads of government would do well to reflect deeply on the present, highly unstable condition of the European Union.	necessity					20			
1037	1	1.0	681	It should give Juncker the green light to work towards fiscal union, including drawing up plans to amend the treaties.	necessity	prediction	uncertainty			20			
1037	1	1.0	682	The European Council will also have to start to deal with Cameron's demand to extricate the United Kingdom from the historic mission of 'ever closer union'.	necessity	prediction				26			
1037	1	1.0	683	While Britain tries to work out what the second pillar could look like, the rest of the EU needs to get on with the business of defining the first pillar.	necessity	contrariety				30			
1037	1	1.0	684	Federalists must articulate that instinct and exploit that logic.	necessity					9			
1037	1	1.0	685	Skilled migrants from across the world should be freely employable until a new British cohort is educated to fill technical roles.	necessity					21			
1037	1	1.0	686	Cooperation in specific areas such as fisheries management should be embraced.	necessity					11			
1037	1	1.0	687	We need young people to have a stake in this European debate, leaving effects our economy, our jobs and our education.	necessity					21			
1037	1	1.0	688	JEWISH KING JESUS IS COMING AT THE RAPTURE FOR US IN THE CLOUDS-DON'T MISS IT FOR THE WORLD.	necessity	prediction				18			
1037	1	1.0	689	But some national parliaments would need to ratify any agreement, tighetning the timeframe of the default.	necessity					16			
1037	1	1.0	690	Greece's current bailout runs out on 30 June, and it also needs to pay an IMF bill by then.	necessity					19			
1037	1	1.0	691	And it could also be necessary to guarantee a positive vote in other countries.	necessity	prediction	uncertainty			14			
1037	1	1.0	692	In return for its support in parlaiment, they are expected to continue to push for support for their policies, including an EU referendum, curbs on immigration, and support for the Danish Monarchy and Church.breitbart	necessity					34			
1037	1	1.0	693	Alternatively, think of the Scotland referendum last September, in which polls turned from just about 30-35% support for independence in early August 2014 to 49% a week before the referendum.	necessity					30			
1037	1	1.0	694	He had to cancel it when he won by 2 points and found himself Secretary of State for Scotland instead.	necessity	contrariety				20			
